Gene Symbol,Report Type,Report PMID,Primary Disorder(s),Associated Disorder(s)
MET,Recent Recommendation,26728565,,
MET,Recent Recommendation,27595133,,
MET,Recent Recommendation,28507316,,
MET,Support,28714951,ASD,
MET,Support,29346770,ASD,
MET,Support,30304576,,
MET,Recent recommendation,31900430,,
MET,Highly Cited,8898205,,
MET,Highly Cited,8906793,,
METTL26,Primary,25363768,ASD,
METTL26,Recent Recommendation,31398340,ASD,
MFRP,Support,25284784,ASD,
MFRP,Support,25363768,ASD,
MFRP,Primary,26402605,ASD,
MFRP,Support,27824329,ASD,
MFRP,Support,28831199,ASD,
MFRP,Support,30564305,ASD,
MIB1,Primary,25363760,ASD,
MIB1,Support,25363768,ASD,
MIB1,Support,25621899,ASD,
MIB1,Support,26402605,ASD,
MIB1,Support,28714951,ASD,
MIB1,Support,29346770,ASD,
MIB1,Support,31398340,ASD,
MIB1,Support,31452935,ASD,
MIR137,Primary,21114665,ASD,
MIR137,Positive Association,21926974,SCZ,
MIR137,Support,22003227,ID,Autistic features
MIR137,Positive Association,23453885,"ASD, ADHD, BPD, MDD, SCZ",
MIR137,Positive Association,23974872,SCZ,
MIR137,Positive Association,25056061,SCZ,
MIR137,Support,25434007,"SCZ, BPD",
MIR137,Support,26279650,Obesity,"DD, ID, autistic features"
MIR137,Support,27822311,Obesity,"ASD, DD, ID"
MIR137,Recent recommendation,30397325,,
MKX,Primary,31981491,ASD,
MLANA,Support,25363760,ASD,
MLANA,Primary,25363768,ASD,
MLANA,Recent Recommendation,31398340,ASD,
MNT,Primary,26398136,ASD,
MOCOS,Support,25363768,ASD,
MOCOS,Primary,26239292,,
MOCOS,Positive association,31900757,ASD,
MOCOS,Support,32327736,ASD,
MPP6,Support,25363768,ASD,
MPP6,Support,25533962,Unknown diagnosis,
MPP6,Primary,25549968,ASD,
MRTFB,Highly Cited,12944485,,
MRTFB,Highly Cited,14565952,,
MRTFB,Primary,20442744,ASD,
MRTFB,Recent Recommendation,20534669,,
MRTFB,Recent Recommendation,20709749,,
MRTFB,Support,22495311,ASD,
MRTFB,Support,23375656,ASD,
MRTFB,Support,24776741,SCZ,
MRTFB,Support,28831199,ASD,
MRTFB,Recent Recommendation,29335431,,
MSANTD2,Primary,28714951,ASD,
MSN,Primary,22491950,ASD,
MSNP1AS,Highly Cited,19404256,ASD,
MSNP1AS,Negative Association,19812673,ASD,
MSNP1AS,Positive Association,20634369,ALTs,
MSNP1AS,Negative Association,20663923,ASD,
MSNP1AS,Primary,22491950,ASD,
MSNP1AS,Positive Association,22739633,ASD,
MSNP1AS,Negative Association,22843504,ASD,
MSNP1AS,Negative Association,27417655,ASD,
MSNP1AS,Recent Recommendation,27690106,,
MSNP1AS,Recent Recommendation,28030860,,
MSNP1AS,Positive Association,28513607,ASD,
MSNP1AS,Positive Association,30610940,ASD,
MSR1,Primary,22495309,ASD,
MSR1,Support,27667684,ASD,
MSR1,Positive Association,31003785,MDD,
MSR1,Support,32820185,ASD,
MSX2,Primary,28263302,ASD,
MSX2,Support,32530565,ASD or autistic features,"ID, epilepsy/seizures"
MTF1,Highly Cited,11306562,,
MTF1,Primary,15446388,ASD,
MTF1,Recent Recommendation,16612977,,
MTF1,Support,23033978,ID,"Epilepsy, ASD"
MTHFR,Highly Cited,12387655,,
MTHFR,Primary,16917939,ASD,
MTHFR,Positive Association,19440165,ASD,
MTHFR,Positive Association,19455642,ASD,
MTHFR,Negative Association,20440228,ASD,
MTHFR,Recent Recommendation,20808944,,
MTHFR,Recent Recommendation,20813139,,
MTHFR,Positive Association,21069446,ASD,
MTHFR,Recent Recommendation,22648721,,
MTHFR,Positive Association,22775456,ASD,
MTHFR,Positive Association,23653228,ASD,
MTHFR,Recent Recommendation,26956130,ASD,
MTHFR,Support,28097321,Homocystinuria due to MTHFR deficiency,"ID, microcephaly"
MTHFR,Support,28714951,ASD,
MTHFR,Positive Association,31033224,ASD,
MTHFR,Positive association,31614268,ASD,
MTHFR,Support,32722525,ASD,Developmental regression
MTHFR,Highly Cited,9719624,,
MTOR,Support,22729223,Hemimegalencephaly,
MTOR,Support,23934111,"Epilepsy/seizures, DD",
MTOR,Support,25363768,ASD,
MTOR,Support,25627160,ASD,
MTOR,Support,25788687,,
MTOR,Support,25851998,"DD, epilepsy/seizures",Megalencephaly
MTOR,Primary,26542245,"ASD, ID","Macrocephaly, megalencephaly"
MTOR,Recent Recommendation,27159400,"Focal cortical dysplasia, megalencephaly","Epilepsy/seizures, ASD"
MTOR,Support,27513193,Multiple congenital anomalies,
MTOR,Support,28427592,Epilepsy/seizures,"Hemimegalencephaly, focal cortical dysplasia"
MTOR,Support,28554332,"ASD, ID, epilepsy/seizures",
MTOR,Support,28892148,Smith-Kingsmore syndrome,ASD
MTOR,Support,29051493,ID,Macrocephaly
MTOR,Support,29346770,ASD,
MTOR,Recent Recommendation,29937275,,
MTOR,Support,31130284,"ASD, DD, ID",
MTOR,Support,31231135,"Epilepsy/seizures, macrocephaly",
MTOR,Support,31398340,ASD,
MTR,Primary,23437274,ASD,
MTR,Support,25363768,ASD,
MTR,Support,25533962,"ID, epilepsy/seizures",
MTR,Support,25558065,"ID, epilepsy",
MTR,Support,27479843,ID,
MTX2,Primary,23116158,ASD,
MUC12,Primary,25363760,ASD,
MUC12,Recent Recommendation,28714951,ASD,
MUC4,Primary,22542183,ASD,
MUC4,Support,25363760,ASD,
MUC4,Support,25363768,ASD,
MUC4,Support,25961944,ASD,
MUC4,Recent Recommendation,28831199,ASD,
MUC4,Support,31398340,ASD,
MUC4,Support,31452935,ASD,
MYH10,Primary,24267886,ASD,
MYH10,Support,25003005,"DD, microcephaly",
MYH10,Support,25356899,"DD, epilepsy/seizures, microcephaly",
MYH10,Support,25363768,ASD,
MYH10,Recent Recommendation,30123108,,
MYH4,Primary,23275889,ASD,
MYH4,Support,27525107,ASD,
MYH4,Positive Association,28472652,Tourette syndrome,
MYH4,Support,31398340,ASD,
MYH4,Support,31674007,ASD,Macrocephaly
MYLK,Support,32717741,ASD,
MYLK,Primary,32778826,ASD,
MYO16,Highly Cited,11588169,,
MYO16,Recent Recommendation,17029291,,
MYO16,Primary,19404256,ASD,
MYO16,Positive Association,22935194,ASD,
MYO16,Support,24126926,"ASD, SCZ",
MYO16,Support,27479843,ID,
MYO16,Support,28440294,Specific language impairment,
MYO16,Recent Recommendation,31474830,,
MYO1A,Highly Cited,12736868,,
MYO1A,Highly Cited,17981900,,
MYO1A,Highly Cited,18599791,,
MYO1A,Recent Recommendation,20195380,,
MYO1A,Primary,21572417,ASD,
MYO1A,Support,24410847,ASD,
MYO1A,Support,25533962,Unknown diagnosis,
MYO1A,Support,31398340,ASD,
MYO1A,Support,32372567,ASD,
MYO1E,Primary,25363768,ASD,
MYO1E,Recent Recommendation,29346770,ASD,
MYO1E,Support,30564305,ASD,
MYO1E,Support,31398340,ASD,
MYO5A,Primary,25363760,ASD,
MYO5A,Support,25363768,ASD,
MYO5A,Recent Recommendation,28263302,ASD,
MYO5A,Positive Association,28540026,ASD,
MYO5A,Support,31398340,ASD,
MYO5C,Primary,25363768,ASD,
MYO5C,Recent Recommendation,28714951,ASD,
MYO5C,Support,31398340,ASD,
MYO9B,Primary,25363760,ASD,
MYO9B,Support,25363768,ASD,
MYO9B,Recent Recommendation,30123108,,
MYO9B,Support,31038196,ASD,
MYOCD,Primary,32717741,ASD,
MYOZ1,Primary,25549968,ASD,
MYT1L,Highly Cited,18940311,SCZ,
MYT1L,Support,21048971,MDD,
MYT1L,Support,21990140,ID,ASD
MYT1L,Primary,22157634,ASD,
MYT1L,Support,22547139,SCZ,
MYT1L,Support,23505263,SCZ,
MYT1L,Recent Recommendation,25232846,"DD, ID",ASD
MYT1L,Recent Recommendation,25363760,ASD,
MYT1L,Support,25363768,ASD,
MYT1L,Recent Recommendation,26401017,ASD,
MYT1L,Support,27824329,ASD,
MYT1L,Support,27841880,"DD, ID",
MYT1L,Support,28263302,ASD,
MYT1L,Recent Recommendation,28379941,,
MYT1L,Recent Recommendation,28859103,"DD, ID",ASD
MYT1L,Support,30055078,"DD, ID","Obesity, behavioral abnormalities"
MYT1L,Support,31406558,ASD,
MYT1L,Support,31674007,ASD,Microcephaly
MYT1L,Support,31981491,ASD,
MYT1L,Support,32065501,Autosomal dominant mental retardation-39 (MRD39),ASD
MYT1L,Support,32717741,ASD,
NAA15,Primary,25363760,ASD,
NAA15,Support,25533962,Unknown diagnosis,
NAA15,Recent Recommendation,26401017,ASD,
NAA15,Recent Recommendation,28191889,"ASD, DD, ID",
NAA15,Support,28263302,ASD,
NAA15,Support,28990276,ID,
NAA15,Support,29346770,ASD,
NAA15,Support,29621621,"DD, epilepsy/seizures",
NAA15,Recent Recommendation,29656860,"ID, speech delay, motor delay","ASD, ADHD, behavioral problems"
NAA15,Support,30564305,ASD,
NAA15,Support,31127942,DD,"ID, epilepsy/seizures"
NAA15,Support,31130284,"Epilepsy/seizures, speech delay",Macrocephaly
NAA15,Support,31220273,ASD,
NAALADL2,Primary,26398136,ASD,
NAALADL2,Support,31674007,ASD,Macrocephaly
NACC1,Support,24896178,"DD, ID","Autistic features, schizoaffective disorder"
NACC1,Support,25363768,ASD,
NACC1,Primary,28132692,"DD, ID, epilepsy/seizures","Stereotypic hand movements, microcephaly"
NACC1,Support,30842647,Microcephaly,"DD, stereotypies"
NACC1,Support,31036916,DD,
NACC1,Support,31231135,"ID, epilepsy/seizures",
NACC1,Support,31981491,ASD,
NAV2,Support,15158073,,
NAV2,Primary,22495306,ASD,
NAV2,Support,22495309,ASD,
NAV2,Support,25363768,ASD,
NAV2,Recent Recommendation,26938441,,
NAV2,Support,27824329,ASD,
NAV2,Support,28392909,Childhood disintegrative disorder,
NAV2,Support,28714951,ASD,
NAV2,Support,30564305,ASD,
NBEA,Highly Cited,11102458,,
NBEA,Primary,12746398,ASD,
NBEA,Support,12826745,ASD,
NBEA,Recent Recommendation,16244873,,
NBEA,Recent Recommendation,17215302,,
NBEA,Support,19723784,,
NBEA,Support,21375492,,
NBEA,Support,22109531,,
NBEA,Support,23153818,,
NBEA,Support,25363760,ASD,
NBEA,Support,25363768,ASD,
NBEA,Support,26100104,,
NBEA,Recent Recommendation,26401017,ASD,
NBEA,Support,28554332,"ID, epilepsy/seizures",
NBEA,Recent Recommendation,30269351,"DD, ID","ASD or autistic features, epilepsy/seizures"
NBEA,Support,30564305,ASD,
NBEA,Support,31038196,ASD,
NBEA,Support,31231135,"ID, epilepsy/seizures",
NBEA,Support,31452935,ASD,
NCAPH2,Primary,32778826,ASD,
NCKAP1,Primary,22542183,ASD,
NCKAP1,Recent Recommendation,25363760,ASD,
NCKAP1,Recent Recommendation,25363768,ASD,
NCKAP1,Recent Recommendation,26401017,ASD,
NCKAP1,Support,26402605,ASD,
NCKAP1,Support,27632392,ASD,
NCKAP1,Support,27824329,ASD,
NCKAP1,Support,28940097,ID,
NCKAP1,Support,31130284,"ID, epilepsy/seizures",
NCKAP1,Support,32820185,ASD,
NCKAP5,Primary,23275889,ASD,
NCKAP5L,Primary,22511880,ASD,
NCKAP5L,Support,25533962,Unknown diagnosis,
NCOA1,Primary,25363768,ASD,
NCOA1,Recent recommendation,31981491,ASD,
NCOR1,Primary,22542183,ASD,
NCOR1,Support,23770565,,
NCOR1,Support,27824329,ASD,
NCOR1,Support,30289594,ASD,
NCOR1,Support,30564305,ASD,
NCOR1,Recent Recommendation,30664766,"DD/ID, epilepsy/seizures",ASD
NDUFA5,Recent Recommendation,19615732,,
NDUFA5,Primary,20825370,ASD,
NDUFA5,Highly Cited,9048877,,
NEFL,Primary,23116158,ASD,
NEFL,Positive Association,28472652,Tourette syndrome,
NEGR1,Support,27617112,"ADHD, autistic features",
NEGR1,Primary,29479305,,
NEGR1,Support,29700475,MDD,
NEGR1,Recent Recommendation,30059965,,
NEGR1,Recent Recommendation,30804558,ASD,
NEGR1,Support,30932003,,
NELL1,Primary,22935194,ASD,
NELL1,Support,23275889,ASD,
NEO1,Primary,26518331,ASD,
NEXMIF,Primary,15466006,ID,
NEXMIF,Support,23352160,ASD,
NEXMIF,Recent Recommendation,23615299,ID,ASD
NEXMIF,Recent Recommendation,24071057,,
NEXMIF,Support,25363768,ASD,
NEXMIF,Support,25394356,"ID, ASD",
NEXMIF,Support,25900396,"ID, autistic features","Hypotonia, distinctive facial dysmorphisms"
NEXMIF,Support,26290131,"ID, ASD",
NEXMIF,Support,26576034,"ID, epilepsy/seizures","Autistic behavior, microcephaly, short stature"
NEXMIF,Recent Recommendation,27358180,"ID, epilepsy/seizures",ASD or autistic features
NEXMIF,Support,27479843,ID,
NEXMIF,Support,27568816,"DD, ID, epilepsy/seizures",
NEXMIF,Recent Recommendation,27822498,,
NEXMIF,Support,28263302,ASD,
NEXMIF,Support,28554332,"ID, epilepsy/seizures",
NEXMIF,Support,29100083,Epilepsy/seizures,DD/ID
NEXMIF,Support,29693785,"ID, autistic features",Epilepsy/seizures
NEXMIF,Support,29717186,"ID, epilepsy/seizures",Autistic features
NEXMIF,Support,30700833,"DD, ID","Microcephaly, short stature"
NEXMIF,Support,31704787,ASD,
NEXMIF,Support,32469098,"ID, epilepsy/seizures",
NEXMIF,Support,32600841,X-linked mental retardation-98 (MRX98),"ASD or autistic features, DD, ID, epilepsy/seizure"
NF1,Negative Association,10581497,ASD,
NF1,Negative Association,11449390,ASD,
NF1,Highly Cited,11793011,,
NF1,Primary,15389774,ASD,
NF1,Recent Recommendation,16644864,,
NF1,Recent Recommendation,18984165,,
NF1,Recent Recommendation,19475561,,
NF1,Recent Recommendation,20106617,,
NF1,Highly Cited,2121371,,
NF1,Support,22495306,ASD,
NF1,Recent Recommendation,22901811,,
NF1,Recent Recommendation,23163236,,
NF1,Support,23275889,ASD,
NF1,Support,23999528,ASD,
NF1,Recent Recommendation,24101678,Neurofibromatosis type 1,Autistic features
NF1,Recent Recommendation,24190681,,
NF1,Support,25363768,ASD,
NF1,Recent Recommendation,25388972,,
NF1,Support,25533962,"Palsy, motor neuron atrophy, muscle weakness",
NF1,Recent Recommendation,26473019,,
NF1,Support,27848944,Hypotonia,ASD
NF1,Support,29100083,Epilepsy/seizures,DD/ID
NF1,Support,29588991,Neurofibromatosis type 1,"DD, epilepsy/seizures"
NF1,Support,30763456,ASD,
NF1,Support,32873259,Neurofibromatosis type 1,"ASD, ID, epilepsy/seizures"
NFE2L3,Primary,25363768,ASD,
NFE2L3,Support,28263302,ASD,
NFE2L3,Recent Recommendation,30559488,,
NFIA,Primary,22031302,ID,BPD
NFIA,Support,22542183,ASD,
NFIA,Support,23275889,ASD,
NFIA,Support,25961944,ASD,
NFIA,Recent Recommendation,26401017,ASD,
NFIA,Support,27667684,ASD,
NFIA,Support,27824329,ASD,
NFIA,Support,27841880,"DD, macrocephaly, dysmorphic features",
NFIA,Support,30564305,ASD,
NFIA,Recent Recommendation,31067457,,
NFIA,Support,31130284,"Learning disability, psychiatric symptoms",
NFIB,Support,22180456,,
NFIB,Primary,25363768,ASD,
NFIB,Recent Recommendation,30388402,"DD, ID, macrocephaly",ASD or autistic features
NFIB,Recent Recommendation,31067457,,
NFIB,Support,31452935,ASD,
NFIX,Primary,20673863,Sotos syndrome 2,"ID, autistic traits, speech delay, outgrowth"
NFIX,Support,25118028,Sotos syndrome 2,"DD, overgrowth, ASD"
NFIX,Support,27620904,Marshall-Smith syndrome,ID
NFIX,Support,27841880,"ID, dysmorphic features",
NFIX,Support,28333917,ID,
NFIX,Support,28708303,ID,Macrocephaly
NFIX,Recent Recommendation,29897170,Sotos syndrome 2,Autistic features
NFIX,Support,30923172,Sotos syndrome 2,"ID, macrocephaly"
NFIX,Support,31036916,DD,
NFIX,Support,31178897,Sotos syndrome 2,
NFIX,Support,32277047,ID,Marfanoid habitus
NINL,Support,25363760,ASD,
NINL,Support,25363768,ASD,
NINL,Primary,26402605,ASD,
NINL,Support,30675382,ASD,
NINL,Support,31398340,ASD,
NINL,Support,31674007,ASD,Macrocephaly
NIPA1,Support,14508710,Spastic paraplegia-6,
NIPA1,Support,15711826,Spastic paraplegia-6,
NIPA1,Support,20029941,ASD,
NIPA1,Primary,22346768,ASD,ID
NIPA1,Support,24690944,"DD, ID, ASD",MCA
NIPA2,Support,20029941,ASD,
NIPA2,Primary,22346768,ASD,ID
NIPBL,Primary,15146186,Cornelia de Lange syndrome,ASD
NIPBL,Support,24066114,ASD,"ID, epilepsy"
NIPBL,Support,25533962,"Absent speech, dysmorphic features",
NIPBL,Recent Recommendation,26544867,,
NIPBL,Support,27620904,Cornelia de Lange syndrome,ID
NIPBL,Recent Recommendation,28041881,,
NIPBL,Positive Association,28472652,Tourette syndrome,
NIPBL,Support,28714951,ASD,
NIPBL,Support,28831199,ASD,
NIPBL,Recent Recommendation,29995837,Cornelia de Lange syndrome,
NIPBL,Support,30945278,"DD, ID",
NIPBL,Support,31038196,ASD,"Cornelia de Lange syndrome, DD, ID"
NIPBL,Support,31398340,ASD,
NLGN1,Recent Recommendation,18579781,,
NLGN1,Recent Recommendation,19323994,,
NLGN1,Primary,19404257,ASD,
NLGN1,Support,22346768,ASD,ID
NLGN1,Support,22495309,ASD,
NLGN1,Recent Recommendation,22750515,,
NLGN1,Recent Recommendation,23143522,,
NLGN1,Support,23375656,ASD,
NLGN1,Support,23632794,ASD,ID
NLGN1,Recent Recommendation,23697635,,
NLGN1,Support,25621899,ASD,
NLGN1,Positive Association,27219346,Post-traumatic stress disorder,
NLGN1,Support,28649445,"ASD, ADHD, ID",Macrocephaly
NLGN1,Recent Recommendation,28841651,ASD,
NLGN1,Support,30460678,"ASD, DD, ID",
NLGN1,Support,32717741,ASD,
NLGN1,Highly Cited,7736595,,
NLGN1,Highly Cited,8576240,,
NLGN1,Highly Cited,9278515,,
NLGN2,Support,21551456,SCZ,
NLGN2,Primary,22820233,,
NLGN2,Support,25363760,ASD,
NLGN2,Support,25961944,ASD,
NLGN2,Support,27865048,"ASD, DD, ID","Anxiety, obsessive-compulsive behaviors, obesity, "
NLGN2,Support,28714951,ASD,
NLGN2,Support,29230184,,
NLGN2,Support,29859117,,
NLGN3,Primary,12669065,ASD,
NLGN3,Negative Association,15274046,ASD,
NLGN3,Negative Association,15389766,ASD,
NLGN3,Positive Association,16077734,ASD,
NLGN3,Recent Recommendation,16298368,,
NLGN3,Recent Recommendation,16300891,,
NLGN3,Recent Recommendation,16434405,,
NLGN3,Negative Association,16508939,ASD,
NLGN3,Recent Recommendation,17823315,,
NLGN3,Negative Association,18189281,ASD,
NLGN3,Recent Recommendation,20063411,,
NLGN3,Recent Recommendation,20615874,,
NLGN3,Positive Association,21569590,ASD,
NLGN3,Recent Recommendation,21808020,,
NLGN3,Support,22934180,ASD,
NLGN3,Support,23020841,ASD,
NLGN3,Support,23352163,ASD,
NLGN3,Negative Association,23468870,ASD,
NLGN3,Recent Recommendation,23583622,,
NLGN3,Recent Recommendation,23761734,,
NLGN3,Support,23849776,ASD,
NLGN3,Support,24126926,"ASD, SCZ",
NLGN3,Negative Association,24570023,ASD,
NLGN3,Recent Recommendation,24619977,,
NLGN3,Recent Recommendation,24995986,,
NLGN3,Support,25167861,ID,
NLGN3,Support,25363768,ASD,
NLGN3,Support,25533962,Specific learning disability,
NLGN3,Recent Recommendation,25549968,ASD,
NLGN3,Recent Recommendation,26402605,ASD,
NLGN3,Recent Recommendation,28067903,,
NLGN3,Support,28263302,ASD,
NLGN3,Negative Association,28948087,ASD,
NLGN3,Support,31184401,"ASD or autistic behavior, ID",
NLGN3,Support,31849609,,
NLGN3,Support,32610435,,
NLGN4X,Primary,12669065,ASD,
NLGN4X,Highly Cited,14963808,ID,ASD
NLGN4X,Negative Association,15274046,ASD,
NLGN4X,Negative Association,15389766,ASD,
NLGN4X,Support,15622415,ASD,
NLGN4X,Positive Association,16077734,ASD,
NLGN4X,Negative Association,16508939,ASD,
NLGN4X,Recent Recommendation,16624946,,
NLGN4X,Recent Recommendation,18227507,,
NLGN4X,Support,18231125,ASD,TS
NLGN4X,Recent Recommendation,18434543,,
NLGN4X,Support,19545860,ASD,MR
NLGN4X,Positive Association,19598235,ASD,
NLGN4X,Positive Association,19645625,ASD,
NLGN4X,Support,19726642,ASD,
NLGN4X,Support,22796527,"DD, ID","ASD, ADHD"
NLGN4X,Support,22934180,ASD,
NLGN4X,Support,23020841,ASD,
NLGN4X,Support,23275889,ASD,
NLGN4X,Support,23352163,ASD,
NLGN4X,Recent Recommendation,23710042,,
NLGN4X,Positive Association,24570023,ASD,
NLGN4X,Recent Recommendation,25549968,ASD,
NLGN4X,Recent Recommendation,25675530,,
NLGN4X,Recent Recommendation,25778475,,
NLGN4X,Support,26055424,"ASD, ID",
NLGN4X,Support,27620904,ID,Autistic behavior
NLGN4X,Support,28263302,ASD,
NLGN4X,Negative Association,28948087,ASD,
NLGN4X,Positive Association,29483656,SCZ,
NLGN4X,Support,30257206,TS,
NLGN4X,Negative Association,31139237,ASD,
NLGN4X,Recent Recommendation,31257103,,
NLGN4X,Recent Recommendation,32243781,"ASD, ID",
NLGN4X,Support,32477112,ASD,"ID, epilepsy/seizures"
NLGN4X,Recent Recommendation,32873342,ASD,
NLGN4Y,Highly Cited,12815422,,
NLGN4Y,Primary,16077734,ASD,
NLGN4Y,Support,18628683,ASD,
NLGN4Y,Recent Recommendation,25558953,,ASD or autistic behaviors
NLGN4Y,Support,31161682,,
NOS1,Support,25533962,Unknown diagnosis,
NOS1,Primary,25549968,ASD,
NOS1AP,Highly Cited,11086993,,
NOS1AP,Highly Cited,16648850,,
NOS1AP,Recent Recommendation,18337493,,
NOS1AP,Recent Recommendation,20357130,,
NOS1AP,Primary,20602773,ASD,
NOS1AP,Highly Cited,9459447,,
NOS2,Primary,18563708,ASD,
NOS2,Recent Recommendation,18639532,,
NOS2,Recent Recommendation,18650379,,
NOS2,Positive Association,22935194,ASD,
NOS2,Support,29346770,ASD,
NOS2,Highly Cited,6373578,,
NOS2,Highly Cited,8577713,,
NOTCH2NL,Primary,29856954,,
NOVA2,Primary,32197073,"DD, ID","ASD or autistic features, stereotypy"
NPAS2,Highly Cited,11439184,,
NPAS2,Primary,17264841,ASD,
NPAS2,Recent Recommendation,17417633,,
NPAS2,Recent Recommendation,17457720,SAD,
NR1D1,Support,24552589,,
NR1D1,Primary,25957987,ASD,
NR1D1,Recent Recommendation,28262759,ASD,
NR1H2,Primary,29507213,,
NR2F1,Support,22495306,ASD,
NR2F1,Primary,24462372,Bosch-Boonstra-Schaaf optic atrophy syndrome,"ID, ASD"
NR2F1,Support,25363760,ASD,
NR2F1,Recent Recommendation,26986877,Bosch-Boonstra-Schaaf optic atrophy syndrome,"ID, ASD, epilepsy/seizures, ADHD"
NR2F1,Support,27479843,ID,
NR2F1,Support,27841880,DD,Multiple congenital anomalies
NR2F1,Support,28327206,"ASD, DD, epilepsy/seizures",
NR2F1,Support,28333917,Psychomotor retardation,
NR2F1,Support,28344757,ASD,
NR2F1,Support,28714951,ASD,
NR2F1,Support,30945278,Epilepsy/seizures,"DD, ID"
NR2F1,Support,31231135,"ID, epilepsy/seizures",
NR2F1,Support,31873310,ASD,
NR2F1,Support,32094338,ASD,
NR2F1,Recent Recommendation,32275123,Bosch-Boonstra-Schaaf optic atrophy syndrome,"ASD or autistic features, ADHD"
NR2F1,Recent Recommendation,32320667,ASD,
NR2F1,Support,32412696,Bosch-Boonstra-Schaaf optic atrophy syndrome,
NR2F1,Support,32484994,Bosch-Boonstra-Schaaf optic atrophy syndrome,
NR2F1,Support,32712214,Bosch-Boonstra-Schaaf optic atrophy syndrome,"ASD, DD, epilepsy/seizures"
NR3C2,Primary,25363760,ASD,
NR3C2,Support,25961944,ASD,
NR3C2,Recent Recommendation,26749308,ASD,
NR3C2,Support,30763456,ASD,
NR3C2,Recent Recommendation,31398340,ASD,
